,'station',date,storage
7250,ORO,1993-10-19,2648259
7251,ORO,1993-11-19,2628472
7252,ORO,1993-12-19,2532082
7253,ORO,1994-01-19,2396640
7254,ORO,1994-02-19,2452449
7255,ORO,1994-03-19,2598731
7256,ORO,1994-04-19,2657416
7257,ORO,1994-05-19,2561792
7258,ORO,1994-06-19,2425089
7259,ORO,1994-07-19,2088701
7260,ORO,1994-08-19,1881507
7261,ORO,1994-09-19,1725894
7262,ORO,1994-10-19,1641635
7263,ORO,1994-11-19,1561385
7264,ORO,1994-12-19,1654994
7265,ORO,1995-01-19,2620663
7266,ORO,1995-02-19,2609299
7267,ORO,1995-03-19,2695432
7268,ORO,1995-04-19,2942392
7269,ORO,1995-05-19,3309291
7270,ORO,1995-06-19,3513605
7271,ORO,1995-07-19,3434046
7272,ORO,1995-08-19,3302966
7273,ORO,1995-09-19,3005091
7274,ORO,1995-10-19,2818692
7275,ORO,1995-11-19,2782280
7276,ORO,1995-12-19,2772963
7277,ORO,1996-01-19,2755322
7278,ORO,1996-02-19,2804061
7279,ORO,1996-03-19,2861413
7280,ORO,1996-04-19,3136357
7281,ORO,1996-05-19,3484439
7282,ORO,1996-06-19,3478195
7283,ORO,1996-07-19,3189894
7284,ORO,1996-08-19,2848928
7285,ORO,1996-09-19,2721454
7286,ORO,1996-10-19,2699734
7287,ORO,1996-11-19,2677098
7288,ORO,1996-12-19,2755851
7289,ORO,1997-01-19,2689050
7290,ORO,1997-02-19,2656506
7291,ORO,1997-03-19,2790281
7292,ORO,1997-04-19,3120291
7293,ORO,1997-05-19,3233080
7294,ORO,1997-06-19,3093356
7295,ORO,1997-07-19,2637575
7296,ORO,1997-08-19,2254759
7297,ORO,1997-09-19,2156746
7298,ORO,1997-10-19,2080750
7299,ORO,1997-11-19,2006469
7300,ORO,1997-12-19,2168368
7301,ORO,1998-01-19,2644647
7302,ORO,1998-02-19,2713459
7303,ORO,1998-03-19,2708878
7304,ORO,1998-04-19,2863585
7305,ORO,1998-05-19,3268337
7306,ORO,1998-06-19,3491010
7307,ORO,1998-07-19,3430798
7308,ORO,1998-08-19,3175535
7309,ORO,1998-09-19,2913662
7310,ORO,1998-10-19,2765791
7311,ORO,1998-11-19,2746596
7312,ORO,1998-12-19,2730387
7313,ORO,1999-01-19,2759559
7314,ORO,1999-02-19,2815063
7316,ORO,1999-04-19,3132298
7317,ORO,1999-05-19,3349091
7318,ORO,1999-06-19,3469609
7319,ORO,1999-07-19,3087043
7320,ORO,1999-08-19,2679304
7321,ORO,1999-09-19,2486055
7322,ORO,1999-10-19,2325608
7323,ORO,1999-11-19,2273572
7324,ORO,1999-12-19,2267558
7325,ORO,2000-01-19,2169376
7327,ORO,2000-03-19,2743032
7328,ORO,2000-04-19,3030489
7329,ORO,2000-05-19,3080452
7330,ORO,2000-06-19,3038848
7331,ORO,2000-07-19,2598853
7332,ORO,2000-08-19,2160876
7333,ORO,2000-09-19,1932874
7334,ORO,2000-10-19,1859949
7335,ORO,2000-11-19,1794882
7336,ORO,2000-12-19,1741354
7337,ORO,2001-01-19,1686895
7338,ORO,2001-02-19,1774337
7339,ORO,2001-03-19,1925870
7340,ORO,2001-04-19,2127110
7341,ORO,2001-05-19,2183408
7342,ORO,2001-06-19,1986411
7343,ORO,2001-07-19,1806445
7344,ORO,2001-08-19,1603366
7345,ORO,2001-09-19,1491105
7346,ORO,2001-10-19,1461250
7347,ORO,2001-11-19,1364203
7348,ORO,2001-12-19,1496868
7349,ORO,2002-01-19,1863564
7350,ORO,2002-02-19,2011241
7351,ORO,2002-03-19,2305911
7352,ORO,2002-04-19,2627569
7353,ORO,2002-05-19,2638988
7354,ORO,2002-06-19,2480636
7355,ORO,2002-07-19,2048095
7356,ORO,2002-08-19,1664433
7357,ORO,2002-09-19,1431894
7358,ORO,2002-10-19,1338200
7359,ORO,2002-11-19,1246493
7360,ORO,2002-12-19,1357508
7361,ORO,2003-01-19,1907011
7362,ORO,2003-02-19,2290981
7363,ORO,2003-03-19,2465777
7364,ORO,2003-04-19,2855709
7365,ORO,2003-05-19,3444890
7366,ORO,2003-06-19,3520846
7367,ORO,2003-07-19,3076159
7368,ORO,2003-08-19,2617333
7369,ORO,2003-09-19,2313870
7370,ORO,2003-10-19,2219394
7371,ORO,2003-11-19,2104771
7372,ORO,2003-12-19,2122254
7373,ORO,2004-01-19,2380022
7374,ORO,2004-02-19,2800040
7375,ORO,2004-03-19,2996658
7376,ORO,2004-04-19,3011004
7377,ORO,2004-05-19,3053904
7378,ORO,2004-06-19,2873935
7379,ORO,2004-07-19,2431147
7380,ORO,2004-08-19,1993257
7381,ORO,2004-09-19,1782496
7382,ORO,2004-10-19,1690175
7383,ORO,2004-11-19,1627253
7384,ORO,2004-12-19,1638051
7385,ORO,2005-01-19,1738387
7386,ORO,2005-02-19,1935866
7387,ORO,2005-03-19,2180822
7388,ORO,2005-04-19,2717913
7389,ORO,2005-05-19,3264605
7390,ORO,2005-06-19,3512033
7391,ORO,2005-07-19,3345596
7392,ORO,2005-08-19,3109036
7393,ORO,2005-09-19,2949050
7394,ORO,2005-10-19,2788549
7395,ORO,2005-11-19,2657022
7396,ORO,2005-12-19,2704304
7397,ORO,2006-01-19,2761281
7398,ORO,2006-02-19,2864132
7399,ORO,2006-03-19,2819230
7400,ORO,2006-04-19,3002700
7401,ORO,2006-05-19,3343168
7402,ORO,2006-06-19,3527465
7403,ORO,2006-07-19,3362941
7404,ORO,2006-08-19,3107018
7405,ORO,2006-09-19,2882123
7406,ORO,2006-10-19,2784946
7407,ORO,2006-11-19,2706394
7408,ORO,2006-12-19,2726444
7409,ORO,2007-01-19,2794558
7410,ORO,2007-02-19,2993852
7411,ORO,2007-03-19,3043955
7412,ORO,2007-04-19,3088906
7413,ORO,2007-05-19,3008892
7414,ORO,2007-06-19,2822998
7415,ORO,2007-07-19,2348145
7416,ORO,2007-08-19,1954308
7417,ORO,2007-09-19,1625427
7418,ORO,2007-10-19,1485100
7419,ORO,2007-11-19,1337082
7420,ORO,2007-12-19,1239278
7421,ORO,2008-01-19,1279607
7422,ORO,2008-02-19,1383687
7423,ORO,2008-03-19,1574368
7424,ORO,2008-04-19,1718095
7425,ORO,2008-05-19,1764836
7426,ORO,2008-06-19,1636400
7427,ORO,2008-07-19,1368651
7428,ORO,2008-08-19,1173203
7429,ORO,2008-09-19,1100387
7430,ORO,2008-10-19,1087016
7431,ORO,2008-11-19,1009211
7432,ORO,2008-12-19,966389
7433,ORO,2009-01-19,974559
7434,ORO,2009-02-19,1090191
7435,ORO,2009-03-19,1802618
7436,ORO,2009-04-19,2075969
7437,ORO,2009-05-19,2275888
7438,ORO,2009-06-19,2164116
7439,ORO,2009-07-19,1715914
7440,ORO,2009-08-19,1428139
7441,ORO,2009-09-19,1346428
7442,ORO,2009-10-19,1318680
7443,ORO,2009-11-19,1194895
7444,ORO,2009-12-19,1062106
7445,ORO,2010-01-19,1072664
7446,ORO,2010-02-19,1307031
7447,ORO,2010-03-19,1530820
7448,ORO,2010-04-19,1894276
7449,ORO,2010-05-19,2392472
7450,ORO,2010-06-19,2704565
7451,ORO,2010-07-19,2558264
7452,ORO,2010-08-19,2196374
7453,ORO,2010-09-19,1837577
7454,ORO,2010-10-19,1692802
7455,ORO,2010-11-19,1667403
7456,ORO,2010-12-19,1896106
7457,ORO,2011-01-19,2343412
7458,ORO,2011-02-19,2602414
7459,ORO,2011-03-19,2994553
7460,ORO,2011-04-19,3126941
7461,ORO,2011-05-19,3336342
7462,ORO,2011-06-19,3516280
7463,ORO,2011-07-19,3527465
7464,ORO,2011-08-19,3401361
7465,ORO,2011-09-19,3150881
7466,ORO,2011-10-19,2929522
7467,ORO,2011-11-19,2820037
7468,ORO,2011-12-19,2594532
7469,ORO,2012-01-19,2477930
7470,ORO,2012-02-19,2545335
7471,ORO,2012-03-19,2798838
7472,ORO,2012-04-19,3161076
7473,ORO,2012-05-19,3511090
7474,ORO,2012-06-19,3375763
7475,ORO,2012-07-19,2885540
7476,ORO,2012-08-19,2368330
7477,ORO,2012-09-19,2024965
7478,ORO,2012-10-19,1844448
7479,ORO,2012-11-19,1779482
7480,ORO,2012-12-19,2355255
7481,ORO,2013-01-19,2617333
7482,ORO,2013-02-19,2804195
7483,ORO,2013-03-19,2880894
7484,ORO,2013-04-19,3097378
7485,ORO,2013-05-19,2904312
7486,ORO,2013-06-19,2701040
7487,ORO,2013-07-19,2317035
7488,ORO,2013-08-19,1909873
7489,ORO,2013-09-19,1670470
7490,ORO,2013-10-19,1585815
7491,ORO,2013-11-19,1413518
7492,ORO,2013-12-19,1323739
7493,ORO,2014-01-19,1264427
7494,ORO,2014-02-19,1383116
7495,ORO,2014-03-19,1610152
7496,ORO,2014-04-19,1851637
7497,ORO,2014-05-19,1792146
7498,ORO,2014-06-19,1602282
7499,ORO,2014-07-19,1341230
7500,ORO,2014-08-19,1143910
7501,ORO,2014-09-19,1083225
7502,ORO,2014-10-19,1014730
7503,ORO,2014-11-19,900099
7504,ORO,2014-12-19,1209490
7505,ORO,2015-01-19,1412359
7506,ORO,2015-02-19,1697783
7507,ORO,2015-03-19,1779871
7508,ORO,2015-04-19,1807231
7509,ORO,2015-05-19,1626249
7510,ORO,2015-06-19,1473908
7511,ORO,2015-07-19,1250451
7512,ORO,2015-08-19,1090122
7513,ORO,2015-09-19,1054658
7514,ORO,2015-10-19,1036263
7515,ORO,2015-11-19,952460
7516,ORO,2015-12-19,937979
7517,ORO,2016-01-19,1212095
7518,ORO,2016-02-19,1759041
7519,ORO,2016-03-19,2809960
7520,ORO,2016-04-19,3305526
7521,ORO,2016-05-19,3378820
7522,ORO,2016-06-19,3130995
7523,ORO,2016-07-19,2562417
7524,ORO,2016-08-19,1996527
7525,ORO,2016-09-19,1677549
7526,ORO,2016-10-19,1554034
7527,ORO,2016-11-19,1504548
7528,ORO,2016-12-19,1881604
7529,ORO,2017-01-19,2815869
7530,ORO,2017-02-19,2810364
7531,ORO,2017-03-19,2861685
7532,ORO,2017-04-19,2956832
7533,ORO,2017-05-19,2541954
7534,ORO,2017-06-19,2340340
7535,ORO,2017-07-19,2253608
7536,ORO,2017-08-19,1848040
7537,ORO,2017-09-19,1458880
7538,ORO,2017-10-19,1255088
7539,ORO,2017-11-19,1237621
7540,ORO,2017-12-19,1261283
7541,ORO,2018-01-19,1323818
7543,ORO,1985-02-20,1322500
7544,ORO,1985-03-20,1431600
7546,ORO,1985-05-20,1660600
7547,ORO,1985-06-20,1336300
7549,ORO,1985-08-20,772800
7551,ORO,1985-10-20,600400
7552,ORO,1985-11-20,501000
7554,ORO,1986-01-20,804300
7566,ORO,1987-01-20,2599621
7570,ORO,1987-05-20,2977300
7572,ORO,1987-07-20,2441966
7573,ORO,1987-08-20,2123798
7574,ORO,1987-09-20,1989678
7575,ORO,1987-10-20,1975708
7576,ORO,1987-11-20,2018897
7577,ORO,1987-12-20,2314438
7578,ORO,1988-01-20,2599621
7579,ORO,1988-02-20,2679691
7580,ORO,1988-03-20,2762737
7581,ORO,1988-04-20,2543711
7582,ORO,1988-05-20,2508190
7583,ORO,1988-06-20,2368900
7584,ORO,1988-07-20,1982527
7585,ORO,1988-08-20,1709766
7586,ORO,1988-09-20,1578210
7587,ORO,1988-10-20,1513312
7588,ORO,1988-11-20,1513572
7589,ORO,1988-12-20,1654717
7590,ORO,1989-01-20,1679420
7591,ORO,1989-02-20,1669360
7592,ORO,1989-03-20,2577307
7593,ORO,1989-04-20,3247929
7594,ORO,1989-05-20,3312000
7595,ORO,1989-06-20,3190764
7596,ORO,1989-07-20,2805666
7597,ORO,1989-08-20,2380471
7598,ORO,1989-09-20,2198405
7599,ORO,1989-10-20,2107294
7600,ORO,1989-11-20,2137289
7601,ORO,1989-12-20,2002662
7602,ORO,1990-01-20,1875345
7603,ORO,1990-02-20,1912025
7604,ORO,1990-03-20,2067625
7605,ORO,1990-04-20,1900285
7606,ORO,1990-05-20,1679700
7607,ORO,1990-06-20,1738299
7608,ORO,1990-07-20,1552711
7609,ORO,1990-08-20,1231046
7610,ORO,1990-09-20,1156800
7611,ORO,1990-10-20,1177868
7612,ORO,1990-11-20,1161162
7613,ORO,1990-12-20,1049332
7614,ORO,1991-01-20,932314
7615,ORO,1991-02-20,944102
7616,ORO,1991-03-20,1216866
7617,ORO,1991-04-20,1516698
7618,ORO,1991-05-20,1652316
7619,ORO,1991-06-20,1585191
7620,ORO,1991-07-20,1483143
7621,ORO,1991-08-20,1404931
7622,ORO,1991-09-20,1415345
7623,ORO,1991-10-20,1347551
7624,ORO,1991-11-20,1330560
7625,ORO,1991-12-20,1278756
7626,ORO,1992-01-20,1277597
7627,ORO,1992-02-20,1423232
7628,ORO,1992-03-20,1704855
7629,ORO,1992-04-20,1957745
7630,ORO,1992-05-20,1942591
7631,ORO,1992-06-20,1774919
7632,ORO,1992-07-20,1646785
7633,ORO,1992-08-20,1444048
7634,ORO,1992-09-20,1341711
7635,ORO,1992-10-20,1296312
7636,ORO,1992-11-20,1302408
7637,ORO,1992-12-20,1362510
7638,ORO,1993-01-20,1702498
7639,ORO,1993-02-20,2349070
7640,ORO,1993-03-20,3031190
7641,ORO,1993-04-20,3153199
7642,ORO,1993-05-20,3433589
7643,ORO,1993-06-20,3510311
7644,ORO,1993-07-20,3289748
7645,ORO,1993-08-20,2824745
7646,ORO,1993-09-20,2671388
7647,ORO,1993-10-20,2647486
7648,ORO,1993-11-20,2631420
7649,ORO,1993-12-20,2521610
7650,ORO,1994-01-20,2396520
7651,ORO,1994-02-20,2461739
7652,ORO,1994-03-20,2604966
7653,ORO,1994-04-20,2655480
7654,ORO,1994-05-20,2561414
7655,ORO,1994-06-20,2411559
7656,ORO,1994-07-20,2081296
7657,ORO,1994-08-20,1879182
7658,ORO,1994-09-20,1715162
7659,ORO,1994-10-20,1635396
7660,ORO,1994-11-20,1565202
7661,ORO,1994-12-20,1657305
7662,ORO,1995-01-20,2629627
7663,ORO,1995-02-20,2605093
7664,ORO,1995-03-20,2699996
7665,ORO,1995-04-20,2944056
7666,ORO,1995-05-20,3333918
7667,ORO,1995-06-20,3516123
7668,ORO,1995-07-20,3430490
7669,ORO,1995-08-20,3305826
7670,ORO,1995-09-20,2988803
7671,ORO,1995-10-20,2818423
7672,ORO,1995-11-20,2776019
7673,ORO,1995-12-20,2756116
7674,ORO,1996-01-20,2763934
7675,ORO,1996-02-20,2836348
7676,ORO,1996-03-20,2872572
7677,ORO,1996-04-20,3147536
7678,ORO,1996-05-20,3483814
7679,ORO,1996-06-20,3470700
7680,ORO,1996-07-20,3181536
7681,ORO,1996-08-20,2834322
7682,ORO,1996-09-20,2718962
7683,ORO,1996-10-20,2696735
7684,ORO,1996-11-20,2685409
7685,ORO,1996-12-20,2738945
7686,ORO,1997-01-20,2689310
7687,ORO,1997-02-20,2665424
7688,ORO,1997-03-20,2800980
7689,ORO,1997-04-20,3140418
7690,ORO,1997-05-20,3234117
7691,ORO,1997-06-20,3083316
7692,ORO,1997-07-20,2636548
7693,ORO,1997-08-20,2241322
7694,ORO,1997-09-20,2164228
7695,ORO,1997-10-20,2076513
7696,ORO,1997-11-20,2005727
7697,ORO,1997-12-20,2179136
7698,ORO,1998-01-20,2657280
7699,ORO,1998-02-20,2714375
7700,ORO,1998-03-20,2713852
7701,ORO,1998-04-20,2869711
7702,ORO,1998-05-20,3260280
7703,ORO,1998-06-20,3504021
7704,ORO,1998-07-20,3425390
7705,ORO,1998-08-20,3164431
7706,ORO,1998-09-20,2916416
7707,ORO,1998-10-20,2762475
7708,ORO,1998-11-20,2748048
7709,ORO,1998-12-20,2722898
7710,ORO,1999-01-20,2786547
7711,ORO,1999-02-20,2801784
7712,ORO,1999-03-20,2835807
7713,ORO,1999-04-20,3146954
7714,ORO,1999-05-20,3353805
7715,ORO,1999-06-20,3474287
7716,ORO,1999-07-20,3068014
7717,ORO,1999-08-20,2670992
7718,ORO,1999-09-20,2479775
7719,ORO,1999-10-20,2322435
7720,ORO,1999-11-20,2276120
7721,ORO,1999-12-20,2261095
7722,ORO,2000-01-20,2181946
7723,ORO,2000-02-20,2709532
7724,ORO,2000-03-20,2749635
7725,ORO,2000-04-20,3038280
7726,ORO,2000-05-20,3091490
7727,ORO,2000-06-20,3027943
7728,ORO,2000-07-20,2580969
7729,ORO,2000-08-20,2161658
7730,ORO,2000-09-20,1926590
7731,ORO,2000-10-20,1853737
7732,ORO,2000-11-20,1793318
7733,ORO,2000-12-20,1729124
7734,ORO,2001-01-20,1692896
7735,ORO,2001-02-20,1782690
7736,ORO,2001-03-20,1932977
7737,ORO,2001-04-20,2130867
7738,ORO,2001-05-20,2186223
7739,ORO,2001-06-20,1980212
7740,ORO,2001-07-20,1799579
7741,ORO,2001-08-20,1595699
7742,ORO,2001-09-20,1490246
7743,ORO,2001-10-20,1461504
7744,ORO,2001-11-20,1362022
7745,ORO,2001-12-20,1503597
7746,ORO,2002-01-20,1868289
7747,ORO,2002-02-20,2026992
7748,ORO,2002-03-20,2312464
7749,ORO,2002-04-20,2631543
7750,ORO,2002-05-20,2636804
7751,ORO,2002-06-20,2468352
7752,ORO,2002-07-20,2036185
7753,ORO,2002-08-20,1653789
7754,ORO,2002-09-20,1427889
7755,ORO,2002-10-20,1335650
7756,ORO,2002-11-20,1243379
7757,ORO,2002-12-20,1367761
7758,ORO,2003-01-20,1918680
7759,ORO,2003-02-20,2288771
7760,ORO,2003-03-20,2477990
7761,ORO,2003-04-20,2870801
7762,ORO,2003-05-20,3452960
7763,ORO,2003-06-20,3520216
7764,ORO,2003-07-20,3058887
7765,ORO,2003-08-20,2605088
7766,ORO,2003-09-20,2314808
7767,ORO,2003-10-20,2213709
7768,ORO,2003-11-20,2101264
7769,ORO,2003-12-20,2127662
7770,ORO,2004-01-20,2384326
7771,ORO,2004-02-20,2818827
7772,ORO,2004-03-20,3002700
7773,ORO,2004-04-20,3012272
7774,ORO,2004-05-20,3046796
7775,ORO,2004-06-20,2869303
7776,ORO,2004-07-20,2416783
7777,ORO,2004-08-20,1980947
7778,ORO,2004-09-20,1781718
7779,ORO,2004-10-20,1688207
7780,ORO,2004-11-20,1628897
7781,ORO,2004-12-20,1638143
7782,ORO,2005-01-20,1740397
7783,ORO,2005-02-20,1953164
7784,ORO,2005-03-20,2199878
7785,ORO,2005-04-20,2730387
7786,ORO,2005-05-20,3310496
7787,ORO,2005-06-20,3503550
7788,ORO,2005-07-20,3336797
7789,ORO,2005-08-20,3102268
7790,ORO,2005-09-20,2941560
7791,ORO,2005-10-20,2783080
7792,ORO,2005-11-20,2660639
7793,ORO,2005-12-20,2717520
7794,ORO,2006-01-20,2764596
7795,ORO,2006-02-20,2869711
7796,ORO,2006-03-20,2817751
7797,ORO,2006-04-20,3010300
7798,ORO,2006-05-20,3354718
7799,ORO,2006-06-20,3526361
7800,ORO,2006-07-20,3353652
7801,ORO,2006-08-20,3106442
7802,ORO,2006-09-20,2876663
7803,ORO,2006-10-20,2783614
7804,ORO,2006-11-20,2701300
7805,ORO,2006-12-20,2726838
7806,ORO,2007-01-20,2798571
7807,ORO,2007-02-20,2996939
7808,ORO,2007-03-20,3052481
7809,ORO,2007-04-20,3082457
7810,ORO,2007-05-20,3003825
7811,ORO,2007-06-20,2812511
7812,ORO,2007-07-20,2336917
7813,ORO,2007-08-20,1938036
7814,ORO,2007-09-20,1612782
7815,ORO,2007-10-20,1486557
7816,ORO,2007-11-20,1332544
7817,ORO,2007-12-20,1239430
7818,ORO,2008-01-20,1282317
7819,ORO,2008-02-20,1388669
7820,ORO,2008-03-20,1583486
7821,ORO,2008-04-20,1716956
7822,ORO,2008-05-20,1767835
7823,ORO,2008-06-20,1619324
7824,ORO,2008-07-20,1360974
7825,ORO,2008-08-20,1169131
7826,ORO,2008-09-20,1101083
7827,ORO,2008-10-20,1088120
7828,ORO,2008-11-20,1006788
7829,ORO,2008-12-20,964990
7830,ORO,2009-01-20,969766
7831,ORO,2009-02-20,1093028
7832,ORO,2009-03-20,1818655
7833,ORO,2009-04-20,2083796
7834,ORO,2009-05-20,2282497
7835,ORO,2009-06-20,2156634
7836,ORO,2009-07-20,1702020
7837,ORO,2009-08-20,1423392
7838,ORO,2009-09-20,1350114
7839,ORO,2009-10-20,1317733
7840,ORO,2009-11-20,1188932
7841,ORO,2009-12-20,1061903
7842,ORO,2010-01-20,1089777
7843,ORO,2010-02-20,1313870
7844,ORO,2010-03-20,1538794
7845,ORO,2010-04-20,1911918
7846,ORO,2010-05-20,2402801
7847,ORO,2010-06-20,2709271
7848,ORO,2010-07-20,2545837
7849,ORO,2010-08-20,2183408
7850,ORO,2010-09-20,1829337
7851,ORO,2010-10-20,1686240
7852,ORO,2010-11-20,1663969
7853,ORO,2010-12-20,1941758
7854,ORO,2011-01-20,2352291
7855,ORO,2011-02-20,2613248
7856,ORO,2011-03-20,2972158
7857,ORO,2011-04-20,3151172
7858,ORO,2011-05-20,3336342
7859,ORO,2011-06-20,3515493
7860,ORO,2011-07-20,3526834
7861,ORO,2011-08-20,3394600
7862,ORO,2011-09-20,3142887
7863,ORO,2011-10-20,2926069
7864,ORO,2011-11-20,2817079
7865,ORO,2011-12-20,2586794
7866,ORO,2012-01-20,2482976
7867,ORO,2012-02-20,2543331
7868,ORO,2012-03-20,2813451
7869,ORO,2012-04-20,3188426
7870,ORO,2012-05-20,3510775
7871,ORO,2012-06-20,3364008
7872,ORO,2012-07-20,2868622
7873,ORO,2012-08-20,2356442
7874,ORO,2012-09-20,2018573
7875,ORO,2012-10-20,1842255
7876,ORO,2012-11-20,1782691
7877,ORO,2012-12-20,2361668
7878,ORO,2013-01-20,2622320
7879,ORO,2013-02-20,2809960
7880,ORO,2013-03-20,2894435
7881,ORO,2013-04-20,3102844
7882,ORO,2013-05-20,2897451
7883,ORO,2013-06-20,2694128
7884,ORO,2013-07-20,2301938
7885,ORO,2013-08-20,1897327
7886,ORO,2013-09-20,1665546
7887,ORO,2013-10-20,1578118
7888,ORO,2013-11-20,1410127
7889,ORO,2013-12-20,1323739
7890,ORO,2014-01-20,1265272
7891,ORO,2014-02-20,1385564
7892,ORO,2014-03-20,1612782
7893,ORO,2014-04-20,1855640
7894,ORO,2014-05-20,1786390
7895,ORO,2014-06-20,1600567
7896,ORO,2014-07-20,1327383
7897,ORO,2014-08-20,1139197
7898,ORO,2014-09-20,1082812
7899,ORO,2014-10-20,1009084
7900,ORO,2014-11-20,899371
7901,ORO,2014-12-20,1230300
7902,ORO,2015-01-20,1415920
7903,ORO,2015-02-20,1703246
7904,ORO,2015-03-20,1780648
7905,ORO,2015-04-20,1805660
7906,ORO,2015-05-20,1617504
7907,ORO,2015-06-20,1467527
7908,ORO,2015-07-20,1244062
7909,ORO,2015-08-20,1088050
7910,ORO,2015-09-20,1054726
7911,ORO,2015-10-20,1036663
7912,ORO,2015-11-20,949375
7913,ORO,2015-12-20,940787
7914,ORO,2016-01-20,1240498
7915,ORO,2016-02-20,1772884
7916,ORO,2016-03-20,2840131
7917,ORO,2016-04-20,3314718
7918,ORO,2016-05-20,3372860
7919,ORO,2016-06-20,3116680
7920,ORO,2016-07-20,2543957
7921,ORO,2016-08-20,1980947
7922,ORO,2016-09-20,1670470
7923,ORO,2016-10-20,1556687
7924,ORO,2016-11-20,1502734
7925,ORO,2016-12-20,1895293
7926,ORO,2017-01-20,2830813
7927,ORO,2017-02-20,2812914
7928,ORO,2017-03-20,2809424
7929,ORO,2017-04-20,2943224
7930,ORO,2017-05-20,2536074
7931,ORO,2017-06-20,2342231
7932,ORO,2017-07-20,2242698
7933,ORO,2017-08-20,1833801
7934,ORO,2017-09-20,1447572
7935,ORO,2017-10-20,1253426
7936,ORO,2017-11-20,1241559
7937,ORO,2017-12-20,1259522
7938,ORO,2018-01-20,1332385
7940,ORO,1985-02-21,1321500
7941,ORO,1985-03-21,1436400
7943,ORO,1985-05-21,1653900
7945,ORO,1985-07-21,1035600
7946,ORO,1985-08-21,759600
7948,ORO,1985-10-21,597700
7949,ORO,1985-11-21,496600
7968,ORO,1987-06-21,2750821
7969,ORO,1987-07-21,2423153
7971,ORO,1987-09-21,1985409
7972,ORO,1987-10-21,1972043
7973,ORO,1987-11-21,2027530
7974,ORO,1987-12-21,2323239
7975,ORO,1988-01-21,2603693
7976,ORO,1988-02-21,2689828
7977,ORO,1988-03-21,2753334
7978,ORO,1988-04-21,2535329
7979,ORO,1988-05-21,2509927
7980,ORO,1988-06-21,2353097
7981,ORO,1988-07-21,1967861
7982,ORO,1988-08-21,1712226
7983,ORO,1988-09-21,1574372
7984,ORO,1988-10-21,1510448
7985,ORO,1988-11-21,1509582
7986,ORO,1988-12-21,1654347
7987,ORO,1989-01-21,1684280
7988,ORO,1989-02-21,1661564
7989,ORO,1989-03-21,2597334
7990,ORO,1989-04-21,3262820
7991,ORO,1989-05-21,3315479
7992,ORO,1989-06-21,3182406
7993,ORO,1989-07-21,2784009
7994,ORO,1989-08-21,2367590
7995,ORO,1989-09-21,2186332
7996,ORO,1989-10-21,2106748
7997,ORO,1989-11-21,2131642
7998,ORO,1989-12-21,1989573
7999,ORO,1990-01-21,1883328
8000,ORO,1990-02-21,1913458
8001,ORO,1990-03-21,2072392
8002,ORO,1990-04-21,1886265
8003,ORO,1990-05-21,1671126
8004,ORO,1990-06-21,1730467
8005,ORO,1990-07-21,1544335
8006,ORO,1990-08-21,1227509
8007,ORO,1990-09-21,1155400
8008,ORO,1990-10-21,1181596
8009,ORO,1990-11-21,1159790
8010,ORO,1990-12-21,1043958
8011,ORO,1991-01-21,927355
8012,ORO,1991-02-21,943225
8013,ORO,1991-03-21,1221655
8014,ORO,1991-04-21,1525318
8015,ORO,1991-05-21,1654440
8016,ORO,1991-06-21,1579551
8017,ORO,1991-07-21,1485027
8018,ORO,1991-08-21,1402213
8019,ORO,1991-09-21,1419160
8020,ORO,1991-10-21,1348593
8021,ORO,1991-11-21,1330560
8022,ORO,1991-12-21,1276746
8023,ORO,1992-01-21,1276284
8024,ORO,1992-02-21,1445730
8025,ORO,1992-03-21,1711565
8026,ORO,1992-04-21,1964728
8027,ORO,1992-05-21,1932569
8028,ORO,1992-06-21,1777830
8029,ORO,1992-07-21,1638789
8030,ORO,1992-08-21,1436919
8031,ORO,1992-09-21,1338041
8032,ORO,1992-10-21,1298342
8033,ORO,1992-11-21,1300452
8034,ORO,1992-12-21,1364933
8035,ORO,1993-01-21,1762720
8036,ORO,1993-02-21,2381308
8037,ORO,1993-03-21,3042529
8038,ORO,1993-04-21,3161358
8039,ORO,1993-05-21,3434824
8040,ORO,1993-06-21,3507012
8041,ORO,1993-07-21,3275366
8042,ORO,1993-08-21,2823533
8043,ORO,1993-09-21,2671647
8044,ORO,1993-10-21,2645554
8045,ORO,1993-11-21,2636681
8046,ORO,1993-12-21,2508190
8047,ORO,1994-01-21,2396040
8048,ORO,1994-02-21,2467251
8049,ORO,1994-03-21,2606240
8050,ORO,1994-04-21,2652770
8051,ORO,1994-05-21,2561163
8052,ORO,1994-06-21,2395440
8053,ORO,1994-07-21,2075538
8054,ORO,1994-08-21,1876153
8055,ORO,1994-09-21,1707593
8056,ORO,1994-10-21,1630180
8057,ORO,1994-11-21,1563248
8058,ORO,1994-12-21,1658600
8059,ORO,1995-01-21,2638353
8060,ORO,1995-02-21,2603183
8061,ORO,1995-03-21,2716472
8062,ORO,1995-04-21,2943778
8063,ORO,1995-05-21,3369352
8064,ORO,1995-06-21,3522106
8065,ORO,1995-07-21,3426316
8066,ORO,1995-08-21,3293196
8067,ORO,1995-09-21,2976628
8068,ORO,1995-10-21,2818827
8069,ORO,1995-11-21,2774958
8070,ORO,1995-12-21,2742636
8071,ORO,1996-01-21,2777885
8072,ORO,1996-02-21,2871618
